"BN/Registration number","Fiscal period end","Form ID","100","110","120","130"
"853353613RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853365583RR0001",2018-1-31 00:00:00,"23","N","N",,
"853367340RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"853376531RR0001",2018-12-31 00:00:00,"23","N","N",,
"853383503RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853391365RR0001",2018-3-31 00:00:00,"23","N","N",,
"853396406RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853397842RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853399160RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853412682RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"853422244RR0001",2018-12-31 00:00:00,"23","N","N",,
"853428043RR0001",2018-3-31 00:00:00,"23","N","N",,
"853431583RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853438331RR0001",2018-6-30 00:00:00,"23","N","N","Y","N"
"853446243RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"853447118RR0001",2018-7-31 00:00:00,"23","N","N","N","N"
"853448041RR0001",2018-12-31 00:00:00,"23","N","N",,
"853451680RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853462075RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"853468049RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853472546RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853472843RR0001",2018-12-31 00:00:00,"23","N","N",,
"853502169RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"853504686RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853516946RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853519270RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853521037RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853522084RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853524080RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853525616RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"853542330RR0001",2018-12-31 00:00:00,"23","N","N",,
"853554038RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853558625RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853579746RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853609055RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853627941RR0001",2018-12-31 00:00:00,"23","N","N",,
"853639060RR0001",2018-5-31 00:00:00,"23","N","N",,
"853664530RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"853668945RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853675973RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853683340RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"853687002RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853706356RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853726487RR0001",2018-6-30 00:00:00,"23","N","N",,
"853751964RR0001",2018-6-30 00:00:00,"23","N","N",,
"853752475RR0001",2018-12-31 00:00:00,"23","N","N",,
"853755031RR0001",2018-12-31 00:00:00,"23","N","N",,
"853781318RR0001",2018-12-31 00:00:00,"23","N","N",,
"853782308RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853788131RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853793941RR0001",2018-12-31 00:00:00,"23","N","N",,
"853798379RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853813129RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"853819712RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853827459RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853829596RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853835346RR0001",2018-11-30 00:00:00,"23","N","N",,
"853840742RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853863546RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853886687RR0001",2018-12-31 00:00:00,"23","N","N",,
"853903979RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853911857RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"853932267RR0001",2018-12-31 00:00:00,"23","N","N",,
"853941599RR0001",2018-3-31 00:00:00,"23","N","N",,
"853942597RR0001",2018-3-31 00:00:00,"23","N","N",,
"853952638RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853965416RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"853981348RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"853991453RR0001",2018-12-31 00:00:00,"23","N","N",,
"854004496RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854009768RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854014842RR0001",2018-12-31 00:00:00,"23","N","N",,
"854015658RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854016235RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854017902RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854034238RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854050887RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854055241RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854072360RR0001",2018-12-31 00:00:00,"23","N","N",,
"854107554RR0001",2018-6-30 00:00:00,"23","N","N",,
"854109394RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854110673RR0001",2018-12-31 00:00:00,"23","N","N",,
"854117017RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854135480RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"854149291RR0001",2018-3-31 00:00:00,"23","N","N",,
"854152469RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"854164076RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854167053RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854175361RR0001",2018-6-30 00:00:00,"23","N","N",,
"854204526RR0001",2018-6-30 00:00:00,"23","N","N",,
"854234481RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"854250586RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854260940RR0001",2018-3-31 00:00:00,"23","N","N",,
"854261799RR0001",2018-12-31 00:00:00,"23","N","N",,
"854263720RR0001",2018-4-20 00:00:00,"23","N","N","N","N"
"854264926RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854267523RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854273232RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854273232RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854281433RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854287273RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"854296399RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854306396RR0001",2018-11-30 00:00:00,"23","N","N","N","Y"
"854369089RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854372919RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854375615RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854375987RR0001",2018-3-20 00:00:00,"23","N","N","N","N"
"854382124RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854385804RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"854406758RR0001",2018-12-31 00:00:00,"23","N","N",,
"854420064RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854429032RR0001",2018-12-31 00:00:00,"23","N",,,
"854456332RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854492121RR0001",2018-12-31 00:00:00,"23","N","N","N",
"854536778RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854542578RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854547312RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"854551934RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854564804RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854568789RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854568797RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854579984RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854589132RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854594785RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854604758RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854618600RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854620002RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854640059RR0001",2018-6-30 00:00:00,"23","N","N",,
"854683901RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854696770RR0001",2018-3-31 00:00:00,"23","N","N",,
"854697752RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854698511RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854703014RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"854708476RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854708963RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854714961RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854728052RR0001",2018-7-31 00:00:00,"23","N","N","N","N"
"854728300RR0001",2018-3-31 00:00:00,"23","N","N",,
"854734142RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854734837RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"854735156RR0001",2018-3-31 00:00:00,"23","N","N",,
"854742251RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854745502RR0001",2018-5-31 00:00:00,"23","N","N",,
"854760501RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854780202RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854801685RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"854802881RR0001",2018-8-31 00:00:00,"23","N","N",,
"854809969RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854829520RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"854833670RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854837556RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854837754RR0001",2018-12-31 00:00:00,"23","N","N",,
"854838851RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"854847332RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854859493RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854862331RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854882735RR0001",2018-3-31 00:00:00,"23","N","N",,
"854896693RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854900909RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854905411RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"854906591RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"854911054RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"854912599RR0001",2018-12-31 00:00:00,"23","N","N",,
"854918638RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854928124RR0001",2018-3-31 00:00:00,"23","N","N",,
"854934056RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854935087RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854939113RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854941135RR0001",2018-3-31 00:00:00,"23","N","N",,
"854954393RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"854955705RR0001",2018-3-31 00:00:00,"23","N","N",,
"854956794RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"854973542RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"854978814RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"855000659RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855009486RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855013165RR0001",2018-3-31 00:00:00,"23","N","N",,
"855021739RR0001",2018-12-31 00:00:00,"23","N","N",,
"855022117RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855023883RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"855035861RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855049169RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"855054458RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"855070728RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855073862RR0001",2018-12-31 00:00:00,"23","N","N",,
"855082285RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"855099644RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855101184RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"855110326RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855114732RR0001",2018-3-31 00:00:00,"23","N","N",,
"855123600RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855123964RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855132643RR0001",2018-4-30 00:00:00,"23","N","N",,
"855133674RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855144481RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855151205RR0001",2018-3-31 00:00:00,"23","N","N",,
"855171658RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855201364RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"855210332RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855210969RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855228284RR0001",2018-12-31 00:00:00,"23","N","N",,
"855236162RR0001",2018-3-31 00:00:00,"23","N","N",,
"855246468RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855246864RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855253183RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855253811RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855258760RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855262333RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855279329RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855280475RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855281903RR0001",2018-12-31 00:00:00,"23","N","N",,
"855296323RR0001",2018-12-31 00:00:00,"23","N","N",,
"855297867RR0001",2018-3-31 00:00:00,"23","N","N",,
"855299863RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855301115RR0001",2018-3-31 00:00:00,"23","N","N",,
"855303830RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855308839RR0001",2018-12-31 00:00:00,"23","N","N",,
"855315081RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855326633RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855331450RR0001",2018-6-30 00:00:00,"23","N","N",,
"855363172RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"855378683RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855380283RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855380762RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855381083RR0001",2018-10-31 00:00:00,"23","N","N",,
"855409934RR0001",2018-3-31 00:00:00,"23","N","N",,
"855413662RR0001",2018-12-31 00:00:00,"23","N","N",,
"855415840RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"855419685RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"855426557RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855428322RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855432340RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
"855434262RR0001",2018-8-31 00:00:00,"23","N","N",,
"855473864RR0001",2018-12-31 00:00:00,"23","N","N",,
"855483798RR0001",2018-12-31 00:00:00,"23","N","N",,
"855486536RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855486833RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"855496733RR0001",2018-12-31 00:00:00,"23","N","N",,
"855497194RR0001",2018-3-31 00:00:00,"23","N","N",,
"855498341RR0001",2018-12-31 00:00:00,"23","N","N",,
"855512273RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855519179RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855531422RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855538229RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855541991RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855557336RR0001",2018-2-28 00:00:00,"23","N","N","N","N"
"855563391RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855566162RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"855574273RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855579512RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855580403RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855581252RR0001",2018-12-31 00:00:00,"23","N","N",,
"855583845RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855599684RR0001",2018-12-31 00:00:00,"23","N","N",,
"855617643RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855622502RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855626206RR0001",2018-12-31 00:00:00,"23","N","N",,
"855628145RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855639399RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855652376RR0001",2018-10-31 00:00:00,"23","N","N",,
"855665808RR0001",2018-4-30 00:00:00,"23","N","N",,
"855666632RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855668703RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855689733RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855692778RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855717385RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855722526RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855733937RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855749081RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"855750659RR0001",2018-12-31 00:00:00,"23","N","N",,
"855752713RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855754917RR0001",2018-12-31 00:00:00,"23","N","N",,
"855756110RR0001",2018-10-31 00:00:00,"23","N","N",,
"855757449RR0001",2018-12-31 00:00:00,"23","N","N",,
"855758793RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855762522RR0001",2018-9-30 00:00:00,"23","N","N",,
"855769766RR0001",2018-12-31 00:00:00,"23","N","N",,
"855780730RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855783494RR0001",2018-4-30 00:00:00,"23","N","N",,
"855786323RR0001",2018-9-30 00:00:00,"23","N","N",,
"855790887RR0001",2018-6-30 00:00:00,"23","N","N",,
"855793949RR0001",2018-12-31 00:00:00,"23","N","N",,
"855795084RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855804415RR0001",2018-12-31 00:00:00,"23","N","N",,
"855807095RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855807384RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855807939RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855817482RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855819983RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855823845RR0001",2018-12-31 00:00:00,"23","N","N",,
"855839486RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855854378RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855854972RR0001",2018-6-30 00:00:00,"23","N","N",,
"855858973RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855864534RR0001",2018-5-31 00:00:00,"23","N","N",,
"855870499RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855873063RR0001",2018-6-30 00:00:00,"23","N","N",,
"855877403RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855883583RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855885810RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855915708RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855918819RR0001",2018-5-31 00:00:00,"23","N","N","N","N"
"855922886RR0001",2018-12-31 00:00:00,"23","N","N",,
"855930681RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855931663RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"855933396RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855941332RR0001",2018-3-31 00:00:00,"23","N","N",,
"855953931RR0001",2018-12-31 00:00:00,"23","N","N",,
"855969473RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855973277RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"855974531RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"855976049RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856001078RR0001",2018-11-30 00:00:00,"23","N","N",,
"856005467RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856010707RR0001",2018-12-31 00:00:00,"23","N","N",,
"856036140RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"856036348RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"856036587RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856049184RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"856050299RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856052188RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856077763RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856079330RR0001",2018-3-31 00:00:00,"23","N","N",,
"856080205RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856080940RR0001",2018-6-30 00:00:00,"23","N","N",,
"856085071RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856085485RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"856097860RR0001",2018-6-30 00:00:00,"23","N","N",,
"856104880RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"856111083RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856117486RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856118799RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856123849RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856128970RR0001",2018-6-30 00:00:00,"23","N","N",,
"856131578RR0001",2018-12-31 00:00:00,"23","N","N",,
"856134598RR0001",2018-5-31 00:00:00,"23","N","N",,
"856136007RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856137500RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856164082RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856166541RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856173240RR0001",2018-9-30 00:00:00,"23","N","N",,
"856175732RR0001",2018-12-31 00:00:00,"23","N","N",,
"856177670RR0001",2018-3-31 00:00:00,"23","N","N",,
"856182084RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856182597RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856191549RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856196563RR0001",2018-12-31 00:00:00,"23","N","N",,
"856198759RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856214911RR0001",2018-6-30 00:00:00,"23","N","N",,
"856230131RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856230503RR0001",2018-12-31 00:00:00,"23","N","N",,
"856234737RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856263728RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856270210RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856270749RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856281894RR0001",2018-8-31 00:00:00,"23","N","N","N","N"
"856282090RR0001",2018-6-30 00:00:00,"23","N","N",,
"856282298RR0001",2018-6-30 00:00:00,"23","N","N","N","N"
"856282595RR0001",2018-10-31 00:00:00,"23","N","N","N","N"
"856285531RR0001",2018-11-30 00:00:00,"23","N","N","N","N"
"856298377RR0001",2018-12-31 00:00:00,"23","N","N",,
"856299979RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856312509RR0001",2018-3-31 00:00:00,"23","N","N","N","N"
"856315270RR0001",2018-4-30 00:00:00,"23","N","N","N","N"
"856344395RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856346275RR0001",2018-12-24 00:00:00,"23","N","N",,
"856347133RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856354709RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856362348RR0001",2018-8-31 00:00:00,"23","N","N",,
"856391750RR0001",2018-12-31 00:00:00,"23","N","N","N","N"
"856395355RR0001",2018-9-30 00:00:00,"23","N","N","N","N"
