"BN/Registration number","Fiscal period end","Form ID","500","505","510","515","520","525","530","535","540","545","550","555","560","565","580"
"128967353RR0103",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Flowers & Office Supplies",$558.00
"128967353RR0116",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$2855.00
"128967353RR0119",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Hotel charge, Bathroom Renovation, Service Hour of ...,etc.",$9013.00
"128967353RR0120",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,"Y",,,$6295.00
"128972015RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$52378.00
"128982345RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,$24005.00
"129003067RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","I-phone",
"129029534RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,"Y","Abonnement portail web",$1344.00
"129029922RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,"Y",,,,,,,"Y","Y","Spa card & samples, cottage overnight stay",$2324.00
"129030086RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,"Y","Y",,$635.00
"129031118RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","Hosting Websites (1 year)",$5431.00
"129032892RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$150.00
"129049375RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Food shopping gift cards",$95.00
"129075412RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","PHOTOS,MUSIC,TEXTILES",
"129090965RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","share donations",$32146.00
"129096574RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Fabric/drum set",$370.00
"129114377RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,"Y",,,,$58525.00
"129117917RR0002",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$1117.00
"129122065RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y",,$3408.00
"129126462RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Gift cards",$31589.00
"129129227RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$42076.00
"129143350RR0001",2018-12-31 00:00:00,"23","Y",,,,,,,,,,,"Y",,,$1851.00
"129143855RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$650.00
"129144549RR0010",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Lawn Maintenance",$474.00
"129144549RR0011",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Advertising",$1470.00
"129144549RR0021",2018-12-31 00:00:00,"23",,,,,,,,,"Y",,,,,,$4998.00
"129144549RR0042",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Grocery Store Gift Card",$282.00
"129145678RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","office , worship, outreach, building maintenance, piano",$1686.00
"129151072RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,"Y",,$125931.00
"129166682RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,"Y",,,"Y","Gift Cards/Tickets",$1685.00
"129175667RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,"Y","ADMISSION TICKETS, GIFT CARDS",$21005.00
"129178976RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$146.00
"129180378RR0001",2018-5-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$100000.00
"129185310RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Misc. items for auction",$163569.00
"129194544RR0001",2018-9-30 00:00:00,"23",,"Y","Y",,,,,,,"Y",,,"Y","Office supplies, sand, gravel & trophies",$16708.00
"129204079RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,"Y","Y","Business Cards,Newspapaer Subscriptions,Tour",$602.00
"129209300RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","blankets, hygiene, cosmetics",$9125.00
"129214409RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,"Y","FIREWOOD",$8608.00
"129252979RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","gift cards, supplies",$2175.00
"129253308RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,"Y",,"Y",,,,$13654951.00
"129268876RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","artwork/supplies",
"129290383RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,"Y",,,,,"Y","Printing Brochures",$57985.00
"129333027RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,"Y",,,$5189.00
"129342580RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,"Y",,"Y","Y","Jouets artisanat, certificats cadeaux, fleurs, cours, billets spectacle",$7189.00
"129343836RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,,,$4807.00
"129351466RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","flowers, supplies",$1673.00
"129358008RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Materials and supplies",$4141.00
"129368387RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$250.00
"129369419RR0002",2018-12-31 00:00:00,"23",,,,,,,,,,"Y","Y",,,,$2113.00
"129370961RR0001",2018-12-30 00:00:00,"23",,,,,,,,,,,,,"Y","Supplies and travel",$469.00
"129371332RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$1552.00
"129374211RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","for Christmas Families",$63497.00
"129394938RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","supplies for Worship Services",$697.00
"129397741RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","Class supplies",$143.00
"129408795RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Coffee Pot",$200.00
"129428538RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,"Y",,,,,$1157.00
"129433652RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","actions de Johnson & J",$9688.00
"129441531RR0001",2018-6-30 00:00:00,"23","Y",,,,,,,,,,,"Y","Y","Instruments de musique",$7050.00
"129443966RR0001",2018-12-31 00:00:00,"23","Y","Y","Y","Y",,,,,"Y","Y","Y","Y","Y","Used Housewares/appliances",$1496966.00
"129445961RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","AUCTION MATERIAL",$8111.00
"129450433RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","sports tickets, prizes, gifts",$839.00
"129467908RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Stuffed Toys, Art, Clothing",$2387.00
"129468468RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$1113.00
"129472296RR0001",2018-10-31 00:00:00,"23",,,,,,,,,,,,,"Y","Cartes cadeau",$4000.00
"129472411RR0001",2018-6-30 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","COMPANY'S INVENTORY",$7000.00
"129475281RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Fleurs",
"129481214RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Bake Sale Supplies",$1270.00
"129482493RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$56027.00
"129494688RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,,,$1983.00
"129504668RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","air miles donation for artist flights",$642.00
"129535175RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,"Y",,,,$6587.00
"129537437RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,"Y","Y",,"Y","RECYCLABLE BEVERAGE CONTAINERS,GIFT CARDS,EVENTS TICKETS",$234134.00
"129538492RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$1310.00
"129539086RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,"Y",,,"Y","Office supplies",$2844.00
"129539235RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,,"Y","MARKETING CONSULTANT",$12000.00
"129539318RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","BILLETS SPECTACLES",$126.00
"129539748RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","BARDELUE",$1646.00
"129539953RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$22573.00
"129542833RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$1064.00
"129542999RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","SUPPLIES",$241.00
"129543302RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y","cell phone screen protectors",$2647.00
"129555108RR0002",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$444.00
"129556254RR0001",2018-3-31 00:00:00,"23",,,,"Y",,,,,,,,,,,$299.00
"129569182RR0001",2018-3-31 00:00:00,"23","Y","Y","Y",,,,,"Y",,"Y",,,,,
"129569448RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","CERTIFICATS CADEAUX",$250.00
"129584371RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","FORMATION",$5660.00
"129602470RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,"Y",,,"Y","Gift cards, add in the local newspaper",$5353.00
"129603296RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,"Y",,,,,"Y","prepaid visa card",$2190.00
"129614277RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","FRAME, AUCTION ITEMS",$586.00
"129620357RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$1303.00
"129620555RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$29461.00
"129621298RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Concert tickets",$97.00
"129644928RR0001",2018-10-31 00:00:00,"23","Y",,,,,,,,,,"Y",,,,$452296.00
"129645032RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Silent auction items",$1869.00
"129677191RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$13124.00
"129678231RR0001",2018-3-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$247.00
"129690269RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","Consumer goods",
"129690343RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","PRODUCTS TO US IN FUNDRAISING",$31191.00
"129696274RR0001",2018-6-30 00:00:00,"23","Y",,,,"Y",,,,,,,,,,$2600.00
"129709598RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","AUCTION ITEMS",$4088.00
"129715991RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y",,$56.00
"129716866RR0001",2018-3-31 00:00:00,"23",,,,,,,"Y",,,,"Y",,"Y","Stamps",$595301.00
"129718037RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$23730.00
"129719076RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,"Y",,,,$51279.00
"129720231RR0001",2018-10-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$3678.00
"129722260RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","MILITARY ARTIFACTS",
"129740734RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,"Y",,,"Y","LAND AND BUILDINGS",$13354487.00
"129748216RR0002",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Travel",$308.00
"129778130RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,,"Y","Hygiene products",$27688.00
"129778403RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$80.00
"129779237RR0001",2018-12-31 00:00:00,"23","Y","Y","Y",,,,,,,,,"Y","Y","AGRICULTURAL PRODUCTS",$20398.00
"129780508RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$9359.00
"129782538RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,"Y",,,"Y","Printing, tickets",$180.00
"129787487RR0001",2018-5-31 00:00:00,"23",,,"Y",,,,,,,"Y",,"Y","Y","Toys,games",$44278.00
"129795332RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,"Y","Y",,,,$7558.00
"129795373RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$485.00
"129800447RR0001",2018-9-30 00:00:00,"23","Y",,,,,,,,,,,,,,$91650.00
"129804829RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,"Y",,,$8300.00
"129806725RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$21608.00
"129814570RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,,,$1000.00
"129815346RR0001",2018-6-30 00:00:00,"23","Y",,,,,,,,,,,,,,$37100.00
"129816096RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,,,,,,$139414.00
"129817631RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$51.00
"129818522RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$323.00
"129818613RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,,,$9141.00
"129819512RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Gift cards, toys",$2583.00
"129819819RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,,,,$5560.00
"129819868RR0001",2018-6-30 00:00:00,"23",,"Y",,"Y",,,,,,"Y",,"Y",,,$18356.00
"129820387RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$46164.00
"129820874RR0001",2018-3-31 00:00:00,"23","Y",,,,,,"Y",,,,,,"Y","Hockey Tickets, Sports Equipment",$6278.00
"129828257RR0001",2018-6-30 00:00:00,"23",,,"Y","Y",,,,,,"Y","Y",,"Y","Supplies",$104992.00
"129829180RR0001",2018-5-31 00:00:00,"23",,"Y",,,,,,,,,,,"Y","Paving costs",$1537.00
"129831566RR0001",2018-9-30 00:00:00,"23","Y",,,,,,,,,,,,"Y","DONATION IN LIEU OF MILEAGE REIMBURSEMENT",$1056.00
"129834248RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y",,$4618.00
"129835773RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,"Y","Mileage",$348.00
"129836292RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","materials and supplies",$50067.00
"129844114RR0001",2018-3-31 00:00:00,"23","Y","Y",,,,,"Y","Y",,,"Y",,,,$13939.00
"129848016RR0001",2018-6-30 00:00:00,"23",,,"Y",,,,,,,"Y",,,,,$49512.00
"129853297RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$7962.00
"129853859RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Grocery gift card",$250.00
"129854949RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$240.00
"129855359RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$600.00
"129855607RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$70852.00
"129856340RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$28138.00
"129856639RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$702.00
"129863577RR0001",2018-3-31 00:00:00,"23",,,,,,,"Y",,"Y",,"Y",,,,$223000.00
"129864021RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,$3434.00
"129865077RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","produits",
"129867826RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,,,"Y","Treats, Toys, Pet Food",$540.00
"129870713RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,,,$19580.00
"129874459RR0002",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,"Y","Flowers, Fund Raising Exp.",$5081.00
"129874541RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,"Y","Y","Historical Objects",$678.00
"129878773RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","AMÉLIORATION LOCATIVES",$10500.00
"129883013RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Souffleur à feuilles",$5345.00
"129883443RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,,,$98722.00
"129885562RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$302.00
"129892659RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,,,$60485.00
"129892659RR0089",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$10000.00
"129892675RR0001",2018-12-31 00:00:00,"23",,,,,,,,,"Y",,,,,,$83500.00
"129893707RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,,,$296.00
"129895124RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","misc small items",$3800.00
"129895959RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","stamps; gift cards",$4494.00
"129898367RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,,,,"Y","awards",$50.00
"129898466RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,,,"Y","Insurance Policy",$1010.00
"129898854RR0001",2018-6-30 00:00:00,"23",,,,,,,,,,,,,"Y",,$10683.00
"129904058RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$5139.00
"129904181RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Lawn care, Snow removal",$1176.00
"129904264RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,"Y","Y",,,,$9349.00
"129908489RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,"Y",,,,,,,$6348.00
"129915203RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y","Y","Supplies",$6422.00
"129916169RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,,,,,,,,$21164.00
"129916342RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$2397.00
"129920864RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,,,$1427.00
"129926036RR0001",2018-5-31 00:00:00,"23",,,,,,,,,,,"Y",,"Y","REFRESHMENTS",$10335.00
"129928446RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,"Y","Y",,"Y","Office, Kitchen supplies, piano cover, flowers, garden hose",$25085.00
"129929295RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Spring Tulips",$339.00
"129930228RR0022",2018-12-31 00:00:00,"23",,"Y",,"Y",,,,,,"Y",,,"Y","fleurs, pommes, photographe, sel à glace, bouteille de vin",$3926.00
"129930228RR0029",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,"Y",,,$886.00
"129930228RR0030",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","FLOWERS, MAINTENANCE",$1530.00
"129930228RR0033",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$3050.00
"129932919RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","baby blankets, items for vol",$1056.00
"129935011RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,"Y",,,,,
"129942470RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","certificats cadeaux",$1175.00
"129942561RR0001",2018-9-30 00:00:00,"23",,,,,,,,,,,"Y",,"Y","FLIGHT SIMULATOR, SOFTWARE",$82496.00
"129946042RR0001",2018-12-31 00:00:00,"23",,"Y","Y",,,,"Y",,,,,,,,$1011.00
"129946588RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$1870.00
"129947537RR0001",2018-9-30 00:00:00,"23",,,,,,,"Y",,"Y",,"Y",,"Y","travel expenses, postage",$181191.00
"129950804RR0001",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,"Y",,"Y",,$72036.00
"129950804RR0002",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,"Y",,"Y","Y","Artificial Christmas Tree",$1985.00
"129950804RR0007",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$95.00
"129950804RR0008",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,"Y","ALTARY SUPPLIES",$376.00
"129950804RR0016",2018-12-31 00:00:00,"23",,,,,,,"Y",,"Y",,,,,,$5852.00
"129950804RR0031",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,,,$2214.00
"129951174RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y",,,$49198.00
"129951588RR0001",2018-3-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$16588.00
"129955290RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$290.00
"129955928RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","fertilizer",$404.00
"129963237RR0001",2018-3-31 00:00:00,"23",,,,,,,"Y",,,,,,"Y","Golf tournament prizes",$1714.00
"129963617RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Assorted gift baskets",$6657.00
"129964532RR0001",2018-3-31 00:00:00,"23",,"Y",,,,,,,,,,,"Y","Moving costs",$856.00
"129965133RR0001",2018-3-31 00:00:00,"23","Y",,,,,,,"Y",,,"Y",,"Y","TOYS",$388956.00
"129967014RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Accounting Services & Consulting",$500.00
"129967485RR0002",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$12738.00
"129973988RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,,"Y","Y","gift cards, tea cups, coffee, money, memberships, toys, belts, wallets, shaving kit, gloves, computer bag, handbag, sunglasses, BBQ, etc",$9682.00
"129974572RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y","Y","Operating supplies",$13263.00
"129975454RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","MENUS OBJETS ENTRE 25 ET 100",$2265.00
"129977484RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$462.00
"129986717RR0001",2018-7-31 00:00:00,"23","Y",,"Y",,,,"Y",,,,,"Y","Y","Toys",$3412.00
"129987665RR0001",2018-3-31 00:00:00,"23","Y",,"Y",,,,,,,"Y",,,,,$3228.00
"129987822RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$6778.00
"129988275RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Gift bskts, travel pkg",
"129995510RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Food",$359.00
"129998100RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","KNIT SLIPPERS",$100.00
"129998563RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$175.00
"129999116RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","event supplies, food",$1378.00
"130002496RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$999.00
"130004344RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$800.00
"130004740RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","two new stoves and Xmas candy",$1453.00
"130005846RR0001",2018-12-31 00:00:00,"23","Y",,"Y",,,,,,,,"Y",,"Y","Food, backpack, gift cards, kitchen tools, concert tickets, picture frame",$35665.00
"130006141RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,"Y","Y",,,,$11373.00
"130024300RR0001",2018-8-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$701.00
"130063431RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,"Y",,,$30971.00
"130070626RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$247606.00
"130076201RR0001",2018-8-31 00:00:00,"23",,,,,,,,"Y",,,"Y",,"Y","PEST CONTROL, ALARM MONITORING",$9723.00
"130082530RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","LOCATION SALLE",$295.00
"130084858RR0001",2018-3-31 00:00:00,"23",,,"Y","Y",,,,,,"Y",,,"Y","Event/game Tkts; Condo Use;Gift Cards;Toys/Games/MoviePasses",$32308.00
"130091135RR0002",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Paint for inside",$225.00
"130091135RR0018",2018-12-31 00:00:00,"23",,,,,,,"Y",,,,,,,,$1698.00
"130091135RR0045",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,"Y","Soupers",$5487.00
"130091135RR0049",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","LOT CIMETIÈIS",$100.00
"130099369RR0001",2018-12-31 00:00:00,"23",,,,,"Y",,,,,,,,,,$550.00
"130100647RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$2532.00
"130106396RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$36526.00
"130115397RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","pet food and supplies",$8798.00
"130115777RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,,"Y","Service (Organ Tuning)",$300.00
"130124712RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Recreation",$10938.00
"130133374RR0001",2018-12-31 00:00:00,"23",,"Y",,,,,,,,,,,"Y","Worship, Sunday School, Events, Admin",$1050.00
"130140494RR0001",2018-12-31 00:00:00,"23",,,,,,,,,,,,"Y","Y","Plants",$1251.00
"130140577RR0001",2018-3-31 00:00:00,"23",,,"Y",,,,,,,,,,,,
"130141781RR0001",2018-3-31 00:00:00,"23",,"Y",,,,,,,,,,,,,$1820.00
"130141864RR0002",2018-12-31 00:00:00,"23",,"Y","Y",,,,,,,,,,,,$887.00
"130143373RR0001",2018-4-30 00:00:00,"23",,,,,,,,,,"Y",,,,,$273.00
"130153307RR0001",2018-8-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$8535.00
"130165947RR0001",2018-12-31 00:00:00,"23",,,"Y",,,,,,,,,,,,$34.00
"130167232RR0001",2018-3-31 00:00:00,"23","Y",,,,,,"Y",,,,,,"Y","pet supplies",
"130167281RR0001",2018-7-31 00:00:00,"23",,,,,,,,,,"Y",,,,,$1700.00
"130167349RR0001",2018-8-31 00:00:00,"23",,,"Y",,,,,,,,"Y",,,,$106343.00
"130167406RR0001",2018-8-31 00:00:00,"23","Y",,"Y",,,,,,,"Y","Y","Y","Y","GALA TICKETS, DONATIONS TOWARDS GALA(VACATIONS, JEWELLERY...",$38658.00
"130170608RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,"Y","Expense reimbursements",$1702.00
"130171085RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,,,,,$650.00
"130178130RR0001",2018-3-31 00:00:00,"23",,,,,,,,,,,"Y",,,,$3694.00
